Account_Num,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership
56959,BROWN COUNTY COMMUNITY TREATMENT CTR,3150 GERSHWIN DRIVE,GREEN BAY,WI,54311,BROWN,(920) 391-4700,Psychiatric,Government - Local
87106,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,ST. CLAIR,(205) 338-3301,Acute Care Hospitals,Voluntary non-profit - Private
41120,MERCY HEALTH - URBANA HOSPITAL,904 SCIOTO STREET,URBANA,OH,43078,CHAMPAIGN,(937) 653-5231,Critical Access Hospitals,Voluntary non-profit - Private
46619,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,LUBBOCK,TX,79415,LUBBOCK,(806) 775-8200,Acute Care Hospitals,Government - Hospital District or Authority
71451,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,SHELBY,(901) 765-1000,Acute Care Hospitals,Proprietary
80256,PARKLAND HEALTH AND HOSPITAL SYSTEM,5200 HARRY HINES BLVD,DALLAS,TX,75235,DALLAS,(214) 590-8000,Acute Care Hospitals,Government - Hospital District or Authority
90277,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,(602) 933-1000,Childrens,Voluntary non-profit - Private
25147,NEWPORT BAY HOSPITAL,1501 E 16TH ST,NEWPORT BEACH,CA,92663,ORANGE,(949) 650-9750,Psychiatric,Proprietary
11926,PLATTE HEALTH CENTER - CAH,601 E 7TH ST  POST OFFICE BOX 200,PLATTE,SD,57369,CHARLES MIX,(605) 337-3364,Critical Access Hospitals,Voluntary non-profit - Private
81986,"CYPRESS GROVE BEHAVIORAL HEALTH, LLC",4673 EUGENE WARE ROAD,BASTROP,LA,71220,MOREHOUSE,(318) 281-2448,Psychiatric,Proprietary
36154,BELLA VISTA HOSPITAL,CARR 349 KM 2 7 CERRO LAS MESAS,MAYAGUEZ,PR,681,MAYAGUEZ,(787) 652-6045,Acute Care Hospitals,Voluntary non-profit - Church
70388,SOUTHAMPTON MEMORIAL HOSPITAL,100 FAIRVIEW DRIVE - PO BOX 817,FRANKLIN,VA,23851,FRANKLIN CITY,(757) 569-6100,Acute Care Hospitals,Proprietary
81109,SEDAN CITY HOSPITAL,300 NORTH STREET,SEDAN,KS,67361,CHAUTAUQUA,(620) 725-3115,Critical Access Hospitals,Government - Local
83776,BEAUREGARD MEMORIAL HOSPITAL,600 S PINE STREET,DERIDDER,LA,70634,BEAUREGARD,(337) 462-7100,Acute Care Hospitals,Government - Hospital District or Authority
31515,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,DUBUQUE,(563) 875-7101,Critical Access Hospitals,Voluntary non-profit - Private
93590,PENN HIGHLANDS DUBOIS,100 HOSPITAL AVENUE,DUBOIS,PA,15801,CLEARFIELD,(814) 371-2200,Acute Care Hospitals,Voluntary non-profit - Other
65342,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,2135,SUFFOLK,(617) 789-3000,Acute Care Hospitals,Proprietary
91651,LAKEVIEW MEMORIAL HOSPITAL,927 WEST CHURCHILL STREET,STILLWATER,MN,55082,WASHINGTON,(651) 430-5330,Acute Care Hospitals,Voluntary non-profit - Private
56553,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,(315) 787-4175,Critical Access Hospitals,Voluntary non-profit - Other
44667,SALEM TOWNSHIP HOSPITAL,1201 RICKER DRIVE,SALEM,IL,62881,MARION,(618) 548-3194,Critical Access Hospitals,Government - Local
24452,PRISMA HEALTH BAPTIST,1330 TAYLOR AT MARION ST,COLUMBIA,SC,29220,RICHLAND,(803) 296-5678,Acute Care Hospitals,Voluntary non-profit - Private
81202,MEDSTAR MONTGOMERY MEDICAL CENTER,18101 PRINCE PHILIP DRIVE,OLNEY,MD,20832,MONTGOMERY,(301) 774-8882,Acute Care Hospitals,Voluntary non-profit - Private
79424,J D MCCARTY CENTER FOR CHILDREN,2002  EAST ROBINSON,NORMAN,OK,73071,CLEVELAND,(405) 307-2800,Childrens,Government - State
20785,CURRY GENERAL HOSPITAL,94220 FOURTH STREET,GOLD BEACH,OR,97444,CURRY,(541) 247-3000,Critical Access Hospitals,Government - Hospital District or Authority
42569,RUSH COUNTY MEMORIAL HOSPITAL,801 LOCUST ST,LA CROSSE,KS,67548,RUSH,(785) 222-2545,Critical Access Hospitals,Government - Local
32829,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 SOUTH MARYLAND,CHICAGO,IL,60637,COOK,(773) 702-1000,Acute Care Hospitals,Voluntary non-profit - Private
71821,LINDEN OAKS HOSPITAL,852 S WEST STREET,NAPERVILLE,IL,60540,DU PAGE,(630) 305-5500,Psychiatric,Voluntary non-profit - Private
28957,CLEAR VISTA HEALTH & WELLNESS,3364 KOLBE ROAD,LORAIN,OH,44053,LORAIN,(440) 960-7960,Psychiatric,Proprietary
27399,MERCY MEDICAL CENTER-SIOUX CITY,801 5TH ST,SIOUX CITY,IA,51101,WOODBURY,(712) 279-2010,Acute Care Hospitals,Voluntary non-profit - Private
32069,LOS ALAMOS MEDICAL CENTER,3917 WEST ROAD,LOS ALAMOS,NM,87544,LOS ALAMOS,(505) 662-4201,Acute Care Hospitals,Proprietary
89251,MOSAIC MEDICAL CENTER - MARYVILLE,2016 SOUTH MAIN ST,MARYVILLE,MO,64468,NODAWAY,(660) 562-2600,Acute Care Hospitals,Voluntary non-profit - Church
30654,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,(585) 275-2121,Acute Care Hospitals,Voluntary non-profit - Private
41304,KIRBY FORENSIC PSYCHIATRIC CENTER,WARD ISLAND,NEW YORK,NY,10035,NEW YORK,(212) 427-9003,Psychiatric,Government - State
11479,THE PHYSICIANS' HOSPITAL IN ANADARKO,1002 E CENTRAL BLVD,ANADARKO,OK,73005,CADDO,(405) 247-8236,Critical Access Hospitals,Voluntary non-profit - Private
18757,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,QUEEN CREEK,AZ,85140,PINAL,(480) 394-4030,Acute Care Hospitals,Voluntary non-profit - Private
82993,SAINT PETER'S UNIVERSITY HOSPITAL,254 EASTON AVE,NEW BRUNSWICK,NJ,8901,MIDDLESEX,(732) 745-8600,Acute Care Hospitals,Voluntary non-profit - Church
28873,MESCALERO PHS INDIAN HOSPITAL,P O BOX 210,MESCALERO,NM,88340,OTERO,(505) 464-4441,Acute Care Hospitals,Government - Federal
40790,WEST HOLT MEMORIAL HOSPITAL,406 W NEELY ST,ATKINSON,NE,68713,HOLT,(402) 925-2811,Critical Access Hospitals,Voluntary non-profit - Private
70355,MIDDLESEX HOSPITAL,28 CRESCENT ST,MIDDLETOWN,CT,6457,MIDDLESEX,(860) 344-6000,Acute Care Hospitals,Voluntary non-profit - Private
37411,WESTERN REGIONAL MEDICAL CENTER,14200 WEST CELEBRATE LIFE WAY,GOODYEAR,AZ,85338,MARICOPA,(623) 207-3518,Acute Care Hospitals,Proprietary
35522,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,(213) 413-3000,Acute Care Hospitals,Proprietary
90404,EAST CENTRAL REGIONAL HOSPITAL,3405 MIKE PADGETT HWY,AUGUSTA,GA,30906,RICHMOND,(706) 792-7006,Psychiatric,Government - State
44615,OZARKS MEDICAL CENTER,1100 KENTUCKY AVE,WEST PLAINS,MO,65775,HOWELL,(417) 256-9111,Acute Care Hospitals,Voluntary non-profit - Other
37596,GEORGIA REGIONAL HOSPITAL ATLANTA,3073 PANTHERSVILLE ROAD,DECATUR,GA,30034,DE KALB,(404) 243-2100,Psychiatric,Government - State
50254,ADVENTIST HEALTH UKIAH VALLEY,275 HOSPITAL DRIVE,UKIAH,CA,95482,MENDOCINO,(707) 462-3111,Acute Care Hospitals,Voluntary non-profit - Church
68269,PROSSER MEMORIAL HOSPITAL,723 MEMORIAL STREET,PROSSER,WA,99350,BENTON,(509) 786-2222,Critical Access Hospitals,Government - Hospital District or Authority
56700,BRISTOW MEDICAL CENTER,700 W. 7TH STREET,BRISTOW,OK,74010,CREEK,(918) 367-2215,Acute Care Hospitals,Government - Hospital District or Authority
62689,EAGLEVILLE HOSPITAL,100 EAGLEVILLE RD,EAGLEVILLE,PA,19408,MONTGOMERY,(215) 539-6000,Acute Care Hospitals,Voluntary non-profit - Private
93383,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Acute Care Hospitals,Voluntary non-profit - Private
36924,RIDDLE MEMORIAL HOSPITAL,1068 WEST BALTIMORE PIKE,MEDIA,PA,19063,DELAWARE,(610) 566-9400,Acute Care Hospitals,Voluntary non-profit - Private
29486,PARK ROYAL HOSPITAL,9241 PARK ROYAL DR,FORT MYERS,FL,33908,LEE,(239) 332-0125,Psychiatric,Proprietary
23059,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,(951) 251-6000,Acute Care Hospitals,Voluntary non-profit - Other
61276,ST BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404,SAN BERNARDINO,(909) 883-8711,Acute Care Hospitals,Voluntary non-profit - Private
50069,EAST OHIO REGIONAL HOSPITAL,90 NORTH FOURTH STREET,MARTINS FERRY,OH,43935,BELMONT,(740) 633-4205,Acute Care Hospitals,Voluntary non-profit - Other
42111,VAIL HEALTH HOSPITAL,181 W MEADOW DR,VAIL,CO,81657,EAGLE,(970) 476-2451,Acute Care Hospitals,Voluntary non-profit - Other
51644,PROVO CANYON BEHAVIORAL HOSPITAL,1350 EAST 750 NORTH,OREM,UT,84097,UTAH,(801) 852-2273,Psychiatric,Proprietary
64322,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR,LAURINBURG,NC,28352,SCOTLAND,(910) 291-7000,Acute Care Hospitals,Voluntary non-profit - Private
51551,PARK PLAZA HOSPITAL,1313 HERMANN DR,HOUSTON,TX,77004,HARRIS,(713) 527-5019,Acute Care Hospitals,Proprietary
15802,MARY IMOGENE BASSETT HOSPITAL,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,OTSEGO,(607) 547-3456,Acute Care Hospitals,Voluntary non-profit - Private
19864,AVERA ST LUKES,305 S STATE ST  POST OFFICE BOX 4450,ABERDEEN,SD,57401,BROWN,(605) 622-5000,Acute Care Hospitals,Voluntary non-profit - Church
83025,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PKWY,FREMONT,CA,94538,ALAMEDA,(510) 784-4000,Acute Care Hospitals,Voluntary non-profit - Private
76190,THE MEDICAL CENTER AT BOWLING GREEN,250 PARK STREET,BOWLING GREEN,KY,42101,WARREN,(270) 745-1000,Acute Care Hospitals,Voluntary non-profit - Private
92417,ST MARKS MEDICAL CENTER,ONE ST MARK'S PLACE,LA GRANGE,TX,78945,FAYETTE,(979) 242-2200,Acute Care Hospitals,Voluntary non-profit - Private
28644,LEE MEMORIAL HOSPITAL,2776 CLEVELAND AVE,FORT MYERS,FL,33901,LEE,(239) 332-1111,Acute Care Hospitals,Government - Hospital District or Authority
71827,KEARNY COUNTY HOSPITAL,500 THORPE STREET,LAKIN,KS,67860,KEARNY,(620) 355-7111,Critical Access Hospitals,Government - Local
42152,ST ANDREWS HEALTH CENTER - CAH,316 OHMER STREET,BOTTINEAU,ND,58318,BOTTINEAU,(701) 228-9300,Critical Access Hospitals,Voluntary non-profit - Church
28613,CLARA MAASS MEDICAL CENTER,ONE CLARA MAASS DRIVE,BELLEVILLE,NJ,7109,ESSEX,(973) 450-2002,Acute Care Hospitals,Voluntary non-profit - Private
47251,NORTH MEMORIAL HEALTH,3300 OAKDALE NORTH,ROBBINSDALE,MN,55422,HENNEPIN,(763) 520-5200,Acute Care Hospitals,Voluntary non-profit - Private
37414,OCEANS BEHAVIORAL HOSPITAL OF ABILENE,6401 DIRECTORS PARKWAY,ABILENE,TX,79606,TAYLOR,(329) 691-0030,Psychiatric,Proprietary
34183,ADAMS COUNTY REGIONAL MEDICAL CENTER,230 MEDICAL CENTER DRIVE,SEAMAN,OH,45679,ADAMS,(937) 386-3400,Critical Access Hospitals,Government - Local
77866,STATE HOSPITAL SOUTH,700 EAST ALICE STREET,BLACKFOOT,ID,83221,BINGHAM,(208) 785-1200,Psychiatric,Government - State
47693,NELL J REDFIELD MEMORIAL HOSPITAL,150 NORTH 200 WEST,MALAD,ID,83252,ONEIDA,(208) 766-2231,Critical Access Hospitals,Government - Local
58904,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,RI,2905,PROVIDENCE,(401) 274-1100,Acute Care Hospitals,Voluntary non-profit - Private
67578,LAC+USC MEDICAL CENTER,"1200 N STATE ST, ROOM C2K100",LOS ANGELES,CA,90033,LOS ANGELES,(323) 226-2800,Acute Care Hospitals,Government - Local
67619,"BROOKHAVEN HOSPITAL, INC",201 SOUTH GARNETT ROAD,TULSA,OK,74128,TULSA,(918) 438-4257,Psychiatric,Proprietary
68858,"BEAUMONT HOSPITAL, ROYAL OAK",3601 W THIRTEEN MILE RD,ROYAL OAK,MI,48073,OAKLAND,(248) 898-5000,Acute Care Hospitals,Voluntary non-profit - Private
46926,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,49 HILLSIDE STREET,FALL RIVER,MA,2720,BRISTOL,(508) 235-7600,Psychiatric,Government - State
19910,WHITMAN HOSPITAL AND MEDICAL CENTER,1200 WEST FAIRVIEW,COLFAX,WA,99111,WHITMAN,(509) 397-3435,Critical Access Hospitals,Government - Hospital District or Authority
77309,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,PIMA,(520) 873-3000,Acute Care Hospitals,Voluntary non-profit - Other
21148,CORDELL MEMORIAL HOSPITAL,1220 NORTH GLENN ENGLISH STREET,CORDELL,OK,73632,WASHITA,(580) 832-3339,Critical Access Hospitals,Government - Local
68040,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,(978) 463-1000,Acute Care Hospitals,Voluntary non-profit - Private
49148,OCHSNER MEDICAL CENTER,1516 JEFFERSON HWY,NEW ORLEANS,LA,70121,JEFFERSON,(504) 842-3000,Acute Care Hospitals,Voluntary non-profit - Private
36712,NORTHERN LIGHT INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,4901,KENNEBEC,(207) 861-3000,Acute Care Hospitals,Proprietary
90714,WATERTOWN REGIONAL MEDICAL CENTER,125 HOSPITAL DRIVE,WATERTOWN,WI,53098,DODGE,(920) 261-4210,Acute Care Hospitals,Voluntary non-profit - Private
57043,THEDACARE MEDICAL CENTER - WAUPACA INC,800 RIVERSIDE DRIVE,WAUPACA,WI,54981,WAUPACA,(715) 258-1000,Critical Access Hospitals,Voluntary non-profit - Private
61749,BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY,5252 WEST UNIVERSITY DRIVE,MC KINNEY,TX,75071,COLLIN,(469) 764-2200,Acute Care Hospitals,Voluntary non-profit - Private
38701,"ST JOHN BROKEN ARROW, INC",1000 WEST BOISE CIRCLE,BROKEN ARROW,OK,74012,TULSA,(918) 994-8100,Acute Care Hospitals,Voluntary non-profit - Private
37389,ADVENTIST HINSDALE HOSPITAL,120 NORTH OAK ST,HINSDALE,IL,60521,DU PAGE,(630) 856-9000,Acute Care Hospitals,Voluntary non-profit - Private
15673,GREELEY COUNTY HEALTH SERVICES,506 3RD STREET,TRIBUNE,KS,67879,GREELEY,(620) 376-4221,Critical Access Hospitals,Government - Local
47889,MANHATTAN SURGICAL HOSPITAL LLC,1829 COLLEGE AVENUE,MANHATTAN,KS,66502,RILEY,(785) 776-5100,Acute Care Hospitals,Physician
24055,ROOSEVELT GENERAL HOSPITAL,42121 US HIGHWAY 70,PORTALES,NM,88130,ROOSEVELT,(575) 359-1800,Acute Care Hospitals,Government - State
61913,TENNOVA HEALTHCARE-LEBANON,1411 BADDOUR PARKWAY,LEBANON,TN,37087,WILSON,(615) 444-8262,Acute Care Hospitals,Voluntary non-profit - Private
65276,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,(510) 752-1000,Acute Care Hospitals,Voluntary non-profit - Private
51855,HARRISON MEMORIAL HOSPITAL,1210 KY HWY 36 E,CYNTHIANA,KY,41031,HARRISON,(859) 234-2300,Acute Care Hospitals,Voluntary non-profit - Other
84976,TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,LUCAS,(419) 291-7463,Acute Care Hospitals,Voluntary non-profit - Private
49341,SHADOW MOUNTAIN BEHAVIORAL HEALTH SYSTEM,6262 SOUTH SHERIDAN ROAD,TULSA,OK,74133,TULSA,(918) 492-8200,Psychiatric,Proprietary
14721,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,BEN HILL,(229) 424-7100,Acute Care Hospitals,Government - Local
78763,MILE BLUFF MEDICAL CENTER,1050 DIVISION ST,MAUSTON,WI,53948,JUNEAU,(608) 847-6161,Acute Care Hospitals,Proprietary
80111,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,(805) 652-5011,Acute Care Hospitals,Voluntary non-profit - Private
34113,MIRACLEMILE MEDICAL CENTER,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,(323) 930-1040,Acute Care Hospitals,Proprietary
20128,SAN JORGE CHILDRENS HOSPITAL INC,258 SAN JORGE STREET,SAN JUAN,PR,912,SAN JUAN,(787) 727-1000,Acute Care Hospitals,Proprietary
48903,COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER,909 WEST FIRST STREET,SUMNER,IA,50674,BREMER,(563) 578-3275,Critical Access Hospitals,Voluntary non-profit - Private
53593,"BEAUMONT HOSPITAL, GROSSE POINTE",468 CADIEUX RD,GROSSE POINTE,MI,48230,WAYNE,(313) 343-1000,Acute Care Hospitals,Voluntary non-profit - Private
20937,MONROE HOSPITAL,4011 S MONROE MEDICAL PARK BLVD,BLOOMINGTON,IN,47403,MONROE,(812) 825-1111,Acute Care Hospitals,Proprietary
91143,LEGACY SALMON CREEK MEDICAL CENTER,2211 NE 139TH STREET,VANCOUVER,WA,98686,CLARK,(360) 487-1000,Acute Care Hospitals,Voluntary non-profit - Private
26694,SSM HEALTH ST CLARE HOSPITAL - FENTON,1015 BOWLES,FENTON,MO,63026,JEFFERSON,(636) 496-2000,Acute Care Hospitals,Voluntary non-profit - Private
40315,ESSENTIA HEALTH SANDSTONE,705 LUNDORFF DRIVE SOUTH,SANDSTONE,MN,55072,PINE,(320) 245-2212,Critical Access Hospitals,Voluntary non-profit - Private
18589,SANFORD CLEAR LAKE MEDICAL CENTER,701 THIRD AVENUE SOUTH,CLEAR LAKE,SD,57226,DEUEL,(605) 874-2141,Critical Access Hospitals,Voluntary non-profit - Private
48058,WESTSIDE REGIONAL MEDICAL CENTER,8201 W BROWARD BLVD,PLANTATION,FL,33324,BROWARD,(954) 473-6600,Acute Care Hospitals,Proprietary
68463,SANFORD LUVERNE MEDICAL CENTER,1600 N KNISS AVENUE P O BOX 1019,LUVERNE,MN,56156,ROCK,(507) 283-2321,Critical Access Hospitals,Voluntary non-profit - Private
26932,FORREST GENERAL HOSPITAL,6051 US HIGHWAY 49,HATTIESBURG,MS,39404,FORREST,(601) 288-7000,Acute Care Hospitals,Government - Local
38597,WASHINGTON COUNTY HOSP INC,958 US HWY 64 EAST,PLYMOUTH,NC,27962,WASHINGTON,(252) 793-4135,Critical Access Hospitals,Proprietary
69834,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,1500 DIVISION STREET,OREGON CITY,OR,97045,CLACKAMAS,(503) 657-6915,Acute Care Hospitals,Voluntary non-profit - Private
33562,BROWN COUNTY HOSPITAL,945 EAST ZERO ST,AINSWORTH,NE,69210,BROWN,(402) 387-2800,Critical Access Hospitals,Government - Local
13630,CONNECTICUT VALLEY HOSP,SILVER ST,MIDDLETOWN,CT,6457,MIDDLESEX,(203) 344-2666,Psychiatric,Government - State
13881,BRIGHAM CITY COMMUNITY HOSPITAL,950 SOUTH MEDICAL DRIVE,BRIGHAM CITY,UT,84302,BOX ELDER,(435) 734-9471,Acute Care Hospitals,Proprietary
60116,PROV SACRED HRT MED CTR & CHILDS HOSP.,101 WEST 8TH AVENUE,SPOKANE,WA,99204,SPOKANE,(509) 474-3040,Acute Care Hospitals,Voluntary non-profit - Church
74822,OHIO VALLEY SURGICAL HOSPITAL,100 WEST MAIN STREET,SPRINGFIELD,OH,45502,CLARK,(937) 521-3900,Acute Care Hospitals,Voluntary non-profit - Private
29812,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,IA,50049,LUCAS,(641) 774-3000,Critical Access Hospitals,Voluntary non-profit - Other
38147,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,27870,HALIFAX,(252) 535-8005,Acute Care Hospitals,Voluntary non-profit - Private
22003,MEMORIAL HOSPITAL,500 LONDON AVENUE,MARYSVILLE,OH,43040,UNION,(937) 578-2289,Acute Care Hospitals,Government - Local
72911,HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC,2801 GESSNER ROAD,HOUSTON,TX,77080,HARRIS,(832) 834-7710,Psychiatric,Proprietary
56197,ATRIUM HEALTH KINGS MOUNTAIN,706 W KING ST,KINGS MOUNTAIN,NC,28086,CLEVELAND,(704) 739-3601,Acute Care Hospitals,Government - Hospital District or Authority
94224,GRACIE SQUARE HOSP,420 EAST 76 ST,NEW YORK,NY,10021,NEW YORK,(212) 434-5322,Psychiatric,Voluntary non-profit - Private
10188,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,Acute Care Hospitals,Voluntary non-profit - Private
73446,MILLWOOD HOSPITAL,1011 NORTH COOPER STREET,ARLINGTON,TX,76011,TARRANT,(817) 261-3121,Psychiatric,Proprietary
15499,ST BERNARD PARISH HOSPITAL,8000 WEST JUDGE PEREZ DRIVE,CHALMETTE,LA,70043,ST. BERNARD,(504) 826-9500,Acute Care Hospitals,Government - Hospital District or Authority
43449,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,Acute Care Hospitals,Government - Local
94659,PIEDMONT HENRY HOSPITAL,1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,HENRY,(678) 604-1000,Acute Care Hospitals,Government - Hospital District or Authority
56697,CENTRO MEDICO WILMA N VAZQUEZ,CARR. 2 KM 39.5    ROAD NUMBER 2 BO ALGARROBO,VEGA BAJA,PR,693,VEGA BAJA,(787) 858-1580,Acute Care Hospitals,Proprietary
86073,OTIS R BOWEN CENTER FOR HUMAN SERVICES INC,9 PEQUIGNOT DR,PIERCETON,IN,46562,KOSCIUSKO,(574) 267-7169,Psychiatric,Voluntary non-profit - Private
67270,ST JOHNS HOSPITAL,800 E CARPENTER ST,SPRINGFIELD,IL,62769,SANGAMON,(217) 544-6464,Acute Care Hospitals,Voluntary non-profit - Church
19593,"MERCY HOSPITAL, INC",218 E PACK STREET,MOUNDRIDGE,KS,67107,MCPHERSON,(620) 345-6391,Acute Care Hospitals,Voluntary non-profit - Church
64606,ST LUKE'S MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,TWIN FALLS,(208) 814-1000,Acute Care Hospitals,Voluntary non-profit - Private
24220,VIRTUA OUR LADY OF LOURDES HOSPITAL,1600 HADDON AVENUE,CAMDEN,NJ,8103,CAMDEN,(856) 580-6330,Acute Care Hospitals,Voluntary non-profit - Private
58255,HAMPTON BEHAVIORAL HEALTH SYSTEM,650 RANCOCAS ROAD,WESTAMPTON,NJ,8060,BURLINGTON,(609) 267-7000,Psychiatric,Proprietary
62566,SANTIAM HOSPITAL,1401 N 10TH AVENUE,STAYTON,OR,97383,MARION,(503) 769-2175,Acute Care Hospitals,Voluntary non-profit - Private
43821,HIGHLAND-CLARKSBURG HOSPITAL INC,3 HOSPITAL PLAZA,CLARKSBURG,WV,26301,HARRISON,(304) 622-4951,Psychiatric,Voluntary non-profit - Private
84764,ST MARYS HOSPITAL,1800 E LAKE SHORE DR,DECATUR,IL,62521,MACON,(217) 464-2966,Acute Care Hospitals,Voluntary non-profit - Private
13900,CHILDREN'S HOSPITAL AT MISSION,"27700 MEDICAL CENTER RD, 5TH FLOOR",MISSION VIEJO,CA,92691,ORANGE,(949) 365-2408,Childrens,Voluntary non-profit - Private
38279,"SUMMIT MEDICAL CENTER, LLC",1800 SOUTH RENAISSANCE BOULEVARD,EDMOND,OK,73013,OKLAHOMA,(405) 359-2400,Acute Care Hospitals,Physician
90918,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,BOX 980510   1250 EAST MARSHALL STREET,RICHMOND,VA,23298,RICHMOND CITY,(804) 828-0938,Acute Care Hospitals,Government - Hospital District or Authority
25637,ASCENSION CALUMET HOSPITAL,614 MEMORIAL DRIVE,CHILTON,WI,53014,CALUMET,(920) 849-2386,Critical Access Hospitals,Voluntary non-profit - Private
34057,MERCY HOSPITAL,4050 COON RAPIDS BLVD,COON RAPIDS,MN,55433,ANOKA,(762) 236-8100,Acute Care Hospitals,Voluntary non-profit - Private
79207,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,300 KINGWOOD MEDICAL DRIVE,KINGWOOD,TX,77339,HARRIS,(281) 312-4000,Acute Care Hospitals,Proprietary
77747,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ADA,(208) 381-2222,Acute Care Hospitals,Voluntary non-profit - Private
77970,WEIRTON MEDICAL CENTER,601 COLLIERS WAY,WEIRTON,WV,26062,HANCOCK,(304) 797-6000,Acute Care Hospitals,Government - Local
15113,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,29621,ANDERSON,(864) 512-2830,Acute Care Hospitals,Voluntary non-profit - Private
82649,ST MARY'S REGIONAL MEDICAL CENTER,305 SOUTH 5TH STREET,ENID,OK,73701,GARFIELD,(580) 233-6100,Acute Care Hospitals,Proprietary
72837,RIVERVIEW BEHAVIORAL HEALTH,701 ARKANSAS BOULEVARD SUITE 300,TEXARKANA,AR,71854,MILLER,(870) 772-5028,Psychiatric,Proprietary
63493,MCLAREN OAKLAND,50 N PERRY ST,PONTIAC,MI,48342,OAKLAND,(248) 338-5000,Acute Care Hospitals,Voluntary non-profit - Private
32455,KAISER FOUNDATION HOSP SO SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,CA,95823,SACRAMENTO,(916) 688-2000,Acute Care Hospitals,Voluntary non-profit - Private
21225,MORTON PLANT HOSPITAL,300 PINELLAS ST,CLEARWATER,FL,33756,PINELLAS,(727) 462-7000,Acute Care Hospitals,Voluntary non-profit - Private
15080,LAWRENCE MEDICAL CENTER,202 HOSPITAL STREET,MOULTON,AL,35650,LAWRENCE,(256) 974-2200,Acute Care Hospitals,Government - Hospital District or Authority
23400,PHELPS HEALTH,1000 W 10TH ST,ROLLA,MO,65401,PHELPS,(573) 458-8899,Acute Care Hospitals,Government - Local
